year	stem	qidx	primary_unit	theme	module	matched_units	competencies	level	note
2020	shanghai_spring	21	集合	预备知识	必修	集合;相等关系与不等关系;函数概念与性质;常用逻辑用语;复数	数学抽象;数学运算;逻辑推理	水平1-2	
2021	shanghai	1	复数	几何与代数	必修	复数	数学运算;数学抽象	水平1-2	
2021	shanghai	2	集合	预备知识	必修	集合	数学抽象;数学运算	水平1-2	
2021	shanghai	3	直线与圆	几何与代数	选择性必修	直线与圆;平面向量	直观想象;数学运算	水平2-3	
2021	shanghai	4	平面向量	几何与代数	必修	平面向量	数学运算;直观想象	水平1-2	
2021	shanghai	5	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2021	shanghai	6	计数原理	概率与统计	选择性必修	计数原理	逻辑推理;数学运算	水平2-3	
2021	shanghai	7	相等关系与不等关系	预备知识	必修	相等关系与不等关系	数学运算;逻辑推理	水平1-2	
2021	shanghai	8	数列	函数	选择性必修	数列;计数原理	逻辑推理;数学运算	水平2-3	
2021	shanghai	9	立体几何初步	几何与代数	必修	立体几何初步;直线与圆;三角函数	直观想象;数学运算	水平1-2	
2021	shanghai	10	概率	概率与统计	选择性必修	概率	数据分析;数学运算;逻辑推理	水平2-3	
2021	shanghai	11	圆锥曲线	几何与代数	选择性必修	圆锥曲线;直线与圆;三角函数	直观想象;数学运算;逻辑推理	水平2-3	
2021	shanghai	12	相等关系与不等关系	预备知识	必修	相等关系与不等关系	数学运算;逻辑推理	水平1-2	
2021	shanghai	13	幂函数、指数函数、对数函数	函数	必修	幂函数、指数函数、对数函数;函数概念与性质	数学运算;数学抽象	水平1-2	
2021	shanghai	14	参数方程与极坐标	几何与代数	选择性必修	参数方程与极坐标	数学运算;直观想象	水平2-3	
2021	shanghai	15	常用逻辑用语	预备知识	必修	常用逻辑用语;三角函数;函数概念与性质	逻辑推理;数学抽象;数学运算;直观想象	水平1-2	
2021	shanghai	16	相等关系与不等关系	预备知识	必修	相等关系与不等关系	数学运算;逻辑推理	水平1-2	
2021	shanghai	17	立体几何初步	几何与代数	必修	立体几何初步;复数;空间向量与立体几何;直线与圆	直观想象;数学运算;数学抽象	水平1-2	
2021	shanghai	18	三角函数	函数	必修	三角函数;复数	数学运算;直观想象;数学抽象	水平1-2	
2021	shanghai	19	复数	几何与代数	必修	复数;数学建模与应用	数学运算;数学抽象;数学建模;数据分析	水平1-2	
2021	shanghai	20	圆锥曲线	几何与代数	选择性必修	圆锥曲线;直线与圆;平面向量;复数;空间向量与立体几何	直观想象;数学运算;逻辑推理	水平2-3	
2021	shanghai	21	相等关系与不等关系	预备知识	必修	相等关系与不等关系;函数概念与性质;复数	数学运算;逻辑推理;数学抽象	水平1-2	
2021	shanghai_spring	1	数列	函数	选择性必修	数列;计数原理	逻辑推理;数学运算	水平2-3	
2021	shanghai_spring	2	复数	几何与代数	必修	复数	数学运算;数学抽象	水平1-2	
2021	shanghai_spring	3	相等关系与不等关系	预备知识	必修	相等关系与不等关系;幂函数、指数函数、对数函数	数学运算;逻辑推理;数学抽象	水平1-2	
2021	shanghai_spring	4	立体几何初步	几何与代数	必修	立体几何初步;直线与圆	直观想象;数学运算	水平1-2	
2021	shanghai_spring	5	空间向量与立体几何	几何与代数	选择性必修	空间向量与立体几何;直线与圆	直观想象;数学运算	水平2-3	
2021	shanghai_spring	6	相等关系与不等关系	预备知识	必修	相等关系与不等关系	数学运算;逻辑推理	水平1-2	
2021	shanghai_spring	7	计数原理	概率与统计	选择性必修	计数原理;相等关系与不等关系	逻辑推理;数学运算	水平2-3	
2021	shanghai_spring	8	相等关系与不等关系	预备知识	必修	相等关系与不等关系;函数概念与性质	数学运算;逻辑推理;数学抽象	水平1-2	
2021	shanghai_spring	9	数列	函数	选择性必修	数列;计数原理;微积分（选修）	逻辑推理;数学运算;数学抽象	水平2-3	
2021	shanghai_spring	10	计数原理	概率与统计	选择性必修	计数原理	逻辑推理;数学运算	水平2-3	
2021	shanghai_spring	11	圆锥曲线	几何与代数	选择性必修	圆锥曲线;直线与圆	直观想象;数学运算;逻辑推理	水平2-3	
2021	shanghai_spring	12	三角函数	函数	必修	三角函数;相等关系与不等关系;常用逻辑用语	数学运算;直观想象;逻辑推理;数学抽象	水平1-2	
2021	shanghai_spring	13	函数概念与性质	函数	必修	函数概念与性质;常用逻辑用语;三角函数	数学抽象;数学运算;逻辑推理;直观想象	水平1-2	
2021	shanghai_spring	14	集合	预备知识	必修	集合	数学抽象;数学运算	水平1-2	
2021	shanghai_spring	15	函数概念与性质	函数	必修	函数概念与性质;常用逻辑用语;相等关系与不等关系;直线与圆	数学抽象;数学运算;逻辑推理	水平1-2	
2021	shanghai_spring	16	常用逻辑用语	预备知识	必修	常用逻辑用语;三角函数;平面向量;复数	逻辑推理;数学抽象;数学运算;直观想象	水平1-2	
2021	shanghai_spring	17	立体几何初步	几何与代数	必修	立体几何初步;三角函数;复数	直观想象;数学运算;数学抽象	水平1-2	
2021	shanghai_spring	18	三角函数	函数	必修	三角函数;复数	数学运算;直观想象;数学抽象	水平1-2	
2021	shanghai_spring	19	圆锥曲线	几何与代数	选择性必修	圆锥曲线;平面向量;复数	直观想象;数学运算;逻辑推理;数学抽象	水平2-3	
2021	shanghai_spring	20	函数概念与性质	函数	必修	函数概念与性质;常用逻辑用语;一元函数导数及其应用;复数	数学抽象;数学运算;逻辑推理	水平1-2	
2021	shanghai_spring	21	数列	函数	选择性必修	数列;相等关系与不等关系;常用逻辑用语;复数;计数原理	逻辑推理;数学运算;数学抽象	水平2-3	
2022	shanghai	1	复数	几何与代数	必修	复数	数学运算;数学抽象	水平1-2	
2022	shanghai	2	圆锥曲线	几何与代数	选择性必修	圆锥曲线	直观想象;数学运算;逻辑推理	水平2-3	
2022	shanghai	3	三角函数	函数	必修	三角函数;相等关系与不等关系	数学运算;直观想象;逻辑推理	水平1-2	
2022	shanghai	4	矩阵与变换	几何与代数	选修	矩阵与变换	数学运算;数学抽象	水平3	
2022	shanghai	5	立体几何初步	几何与代数	必修	立体几何初步;直线与圆	直观想象;数学运算	水平1-2	
2022	shanghai	6	相等关系与不等关系	预备知识	必修	相等关系与不等关系	数学运算;逻辑推理	水平1-2	
2022	shanghai	7	计数原理	概率与统计	选择性必修	计数原理	逻辑推理;数学运算	水平2-3	
2022	shanghai	8	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2022	shanghai	9	概率	概率与统计	选择性必修	概率;统计	数据分析;数学运算;逻辑推理;数学建模	水平2-3	
2022	shanghai	10	数列	函数	选择性必修	数列;计数原理	逻辑推理;数学运算	水平2-3	
2022	shanghai	11	平面向量	几何与代数	必修	平面向量	数学运算;直观想象	水平1-2	
2022	shanghai	12	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2022	shanghai	13	集合	预备知识	必修	集合	数学抽象;数学运算	水平1-2	
2022	shanghai	14	相等关系与不等关系	预备知识	必修	相等关系与不等关系	数学运算;逻辑推理	水平1-2	
2022	shanghai	15	常用逻辑用语	预备知识	必修	常用逻辑用语;立体几何初步	逻辑推理;数学抽象;直观想象;数学运算	水平1-2	
2022	shanghai	16	常用逻辑用语	预备知识	必修	常用逻辑用语;复数;直线与圆	逻辑推理;数学抽象;数学运算;直观想象	水平1-2	
2022	shanghai	17	立体几何初步	几何与代数	必修	立体几何初步;复数	直观想象;数学运算;数学抽象	水平1-2	
2022	shanghai	18	相等关系与不等关系	预备知识	必修	相等关系与不等关系;幂函数、指数函数、对数函数;函数概念与性质;复数	数学运算;逻辑推理;数学抽象	水平1-2	
2022	shanghai	19	相等关系与不等关系	预备知识	必修	相等关系与不等关系;复数;空间向量与立体几何;直线与圆	数学运算;逻辑推理;数学抽象;直观想象	水平1-2	
2022	shanghai	20	圆锥曲线	几何与代数	选择性必修	圆锥曲线;直线与圆;相等关系与不等关系;三角函数;平面向量;复数;空间向量与立体几何	直观想象;数学运算;逻辑推理	水平2-3	
2022	shanghai	21	数列	函数	选择性必修	数列;常用逻辑用语;复数;计数原理	逻辑推理;数学运算;数学抽象	水平2-3	
2022	shanghai_spring	1	复数	几何与代数	必修	复数	数学运算;数学抽象	水平1-2	
2022	shanghai_spring	2	集合	预备知识	必修	集合	数学抽象;数学运算	水平1-2	
2022	shanghai_spring	3	相等关系与不等关系	预备知识	必修	相等关系与不等关系;幂函数、指数函数、对数函数	数学运算;逻辑推理;数学抽象	水平1-2	
2022	shanghai_spring	4	三角函数	函数	必修	三角函数	数学运算;直观想象	水平1-2	
2022	shanghai_spring	5	相等关系与不等关系	预备知识	必修	相等关系与不等关系	数学运算;逻辑推理	水平1-2	
2022	shanghai_spring	6	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2022	shanghai_spring	7	计数原理	概率与统计	选择性必修	计数原理	逻辑推理;数学运算	水平2-3	
2022	shanghai_spring	8	直线与圆	几何与代数	选择性必修	直线与圆;三角函数	直观想象;数学运算	水平2-3	
2022	shanghai_spring	9	计数原理	概率与统计	选择性必修	计数原理	逻辑推理;数学运算	水平2-3	
2022	shanghai_spring	10	相等关系与不等关系	预备知识	必修	相等关系与不等关系;三角函数;平面向量	数学运算;逻辑推理;直观想象	水平1-2	
2022	shanghai_spring	11	圆锥曲线	几何与代数	选择性必修	圆锥曲线;相等关系与不等关系	直观想象;数学运算;逻辑推理	水平2-3	
2022	shanghai_spring	12	函数概念与性质	函数	必修	函数概念与性质;微积分（选修）;幂函数、指数函数、对数函数;直线与圆	数学抽象;数学运算	水平1-2	
2022	shanghai_spring	13	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2022	shanghai_spring	14	相等关系与不等关系	预备知识	必修	相等关系与不等关系	数学运算;逻辑推理	水平1-2	
2022	shanghai_spring	15	立体几何初步	几何与代数	必修	立体几何初步	直观想象;数学运算	水平1-2	
2022	shanghai_spring	16	数列	函数	选择性必修	数列;计数原理	逻辑推理;数学运算	水平2-3	
2022	shanghai_spring	17	立体几何初步	几何与代数	必修	立体几何初步;直线与圆;复数;空间向量与立体几何	直观想象;数学运算;数学抽象	水平1-2	
2022	shanghai_spring	18	数列	函数	选择性必修	数列;微积分（选修）;复数;计数原理	逻辑推理;数学运算;数学抽象	水平2-3	
2022	shanghai_spring	19	直线与圆	几何与代数	选择性必修	直线与圆;相等关系与不等关系;复数	直观想象;数学运算;逻辑推理;数学抽象	水平2-3	
2022	shanghai_spring	20	圆锥曲线	几何与代数	选择性必修	圆锥曲线;相等关系与不等关系;直线与圆;三角函数;平面向量;复数	直观想象;数学运算;逻辑推理	水平2-3	
2022	shanghai_spring	21	相等关系与不等关系	预备知识	必修	相等关系与不等关系;常用逻辑用语;幂函数、指数函数、对数函数;函数概念与性质;一元函数导数及其应用;复数	数学运算;逻辑推理;数学抽象	水平1-2	
2023	shanghai	1	相等关系与不等关系	预备知识	必修	相等关系与不等关系;幂函数、指数函数、对数函数	数学运算;逻辑推理;数学抽象	水平1-2	
2023	shanghai	2	平面向量	几何与代数	必修	平面向量	数学运算;直观想象	水平1-2	
2023	shanghai	3	数列	函数	选择性必修	数列;计数原理	逻辑推理;数学运算	水平2-3	
2023	shanghai	4	三角函数	函数	必修	三角函数	数学运算;直观想象	水平1-2	
2023	shanghai	5	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2023	shanghai	6	复数	几何与代数	必修	复数	数学运算;数学抽象	水平1-2	
2023	shanghai	7	直线与圆	几何与代数	选择性必修	直线与圆	直观想象;数学运算	水平2-3	
2023	shanghai	8	三角函数	函数	必修	三角函数	数学运算;直观想象	水平1-2	
2023	shanghai	9	统计	概率与统计	选择性必修	统计;数学建模与应用	数据分析;数学建模;数学运算	水平2-3	
2023	shanghai	10	相等关系与不等关系	预备知识	必修	相等关系与不等关系;计数原理	数学运算;逻辑推理	水平1-2	
2023	shanghai	11	相等关系与不等关系	预备知识	必修	相等关系与不等关系;三角函数;立体几何初步;空间向量与立体几何	数学运算;逻辑推理;直观想象	水平1-2	
2023	shanghai	12	立体几何初步	几何与代数	必修	立体几何初步	直观想象;数学运算	水平1-2	
2023	shanghai	13	集合	预备知识	必修	集合	数学抽象;数学运算	水平1-2	
2023	shanghai	14	计数原理	概率与统计	选择性必修	计数原理	逻辑推理;数学运算	水平2-3	
2023	shanghai	15	三角函数	函数	必修	三角函数;相等关系与不等关系	数学运算;直观想象;逻辑推理	水平1-2	
2023	shanghai	16	圆锥曲线	几何与代数	选择性必修	圆锥曲线;常用逻辑用语;复数;直线与圆	直观想象;数学运算;逻辑推理;数学抽象	水平2-3	
